"Code Commune";"Commune";"Code QPV";"Nom QPV";"Département";"Région";"Statut géo";"Code";"Fédération";"Clubs_actifs";"EPA_actifs";"Total_actifs";"Clubs";"EPA";"Total"
"78380";"Maule";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"78381";"Maulette";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"78381";"Maulette";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78381";"Maulette";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"2";"2"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"2";"0";"2";"2";"0";"2"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"78382";"Maurecourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"254";"F des Arts Énergétiques et Martiaux Chinois";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"110";"FF d'Escrime";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"118";"FF de Lutte";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"204";"FF d'Aïkido, d'Aïkibudo et Affinitaires";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"212";"FF de Savate, Boxe Française et DA";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"243";"FF de Planeur Ultraléger Motorisé";"0";"0";"0";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"269";"F de Voitures Radio Commandées";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"405";"FF du Sport Travailliste";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"78383";"Maurepas";"HZ";"";"78";"Île-de-France";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"QN07816M";"Friches";"78";"Île-de-France";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"78383";"Maurepas";"QN07816M";"Friches";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"78384";"Médan";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"78384";"Médan";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"3";"3";"0";"3";"3"
"78384";"Médan";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"120";"FF de Pentathlon Moderne";"1";"0";"1";"1";"0";"1"
"78384";"Médan";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"212";"FF de Savate, Boxe Française et DA";"1";"0";"1";"1";"0";"1"
"78385";"Ménerville";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"267";"FF des Pêches Sportives";"1";"0";"1";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"0";"0";"0";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"78389";"Méré";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"408";"F Sportive et Culturelle de France";"1";"0";"1";"1";"0";"1"
"78391";"Méricourt";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"1";"2";"3";"1";"2";"3"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"110";"FF d'Escrime";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"2";"0";"2";"2";"0";"2"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"78396";"Le Mesnil-le-Roi";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"2";"2"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"113";"FF de Gymnastique";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"136";"FF de Roller et Skateboard";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"205";"FF d'Aïkido et de Budo";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"2";"0";"2";"2";"0";"2"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"2";"0";"2";"2";"0";"2"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"422";"FF des Clubs Omnisports";"0";"0";"0";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"78397";"Le Mesnil-Saint-Denis";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"2";"0";"2";"2";"0";"2"
"78398";"Les Mesnuls";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"2";"2"
"78398";"Les Mesnuls";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"78398";"Les Mesnuls";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"107";"FF de Canoë-Kayak et Sports de Pagaie";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"118";"FF de Lutte";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"132";"FF de Golf";"0";"0";"0";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"2";"0";"2";"2";"0";"2"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"267";"FF des Pêches Sportives";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"2";"0";"2";"2";"0";"2"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"2";"0";"2"
"78401";"Meulan-en-Yvelines";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"78402";"Mézières-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"3";"0";"3";"3";"0";"3"
"78402";"Mézières-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78402";"Mézières-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"213";"FF de Bowling et de Sport de Quilles";"1";"0";"1";"1";"0";"1"
"78402";"Mézières-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"78402";"Mézières-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"261";"FF de Kick Boxing, Muay Thaï et DA";"2";"0";"2";"2";"0";"2"
"78403";"Mézy-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"78403";"Mézy-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78403";"Mézy-sur-Seine";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78406";"Milon-la-Chapelle";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"1";"1";"2";"1";"1";"2"
"78406";"Milon-la-Chapelle";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"201";"FF d'Aéromodélisme";"1";"0";"1";"1";"0";"1"
"78407";"Mittainville";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"1";"0";"1";"1";"0";"1"
"78407";"Mittainville";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"254";"F des Arts Énergétiques et Martiaux Chinois";"1";"0";"1";"1";"0";"1"
"78407";"Mittainville";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"78410";"Moisson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"128";"FF de Voile";"1";"1";"2";"1";"1";"2"
"78410";"Moisson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"2";"0";"2"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"101";"FF d'Athlétisme";"2";"0";"2";"2";"0";"2"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"3";"0";"3";"3";"0";"3"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"121";"FF de Ski";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"125";"FF de Tir";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"128";"FF de Voile";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"129";"FF de Volley";"0";"0";"0";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"133";"FF de Rugby";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"217";"FF de Course d'Orientation";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"403";"FF Sports Pour Tous";"2";"0";"2";"2";"0";"2"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"0";"0";"0";"0";"1";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"503";"FF du Sport Adapté";"0";"0";"0";"1";"0";"1"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"2";"0";"2";"2";"0";"2"
"78418";"Montesson";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"110";"FF d'Escrime";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"2";"0";"2"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"133";"FF de Rugby";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"2";"0";"2";"2";"1";"3"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"1";"0";"1"
"78420";"Montfort-l'Amaury";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"2";"0";"2";"2";"0";"2"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"105";"FF de Basketball";"2";"0";"2";"2";"0";"2"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"106";"FF de Boxe";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"109";"FF d'Équitation";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"110";"FF d'Escrime";"2";"0";"2";"2";"0";"2"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"113";"FF de Gymnastique";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"114";"FF d'Haltérophilie, Musculation";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"2";"0";"2";"2";"0";"2"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"122";"FF de Taekwondo et DA";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"123";"FF de Tennis";"2";"0";"2";"2";"0";"2"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"128";"FF de Voile";"3";"0";"3";"3";"0";"3"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"78423";"Montigny-le-Bretonneux";"CSZ";"";"78";"Île-de-France";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"1";"0";"1"
